Idalumno,Cod.Car.Sec,Anho,Ciclo,1P,Abandono,Recursante,Cant_Carreras,Cant_Materias,Regular,DiferenciaSemestres,Firma
12,CIV-PLS13 ,2018,2,3,0,0,4,6,0,3,0
23,ELE-PLS13 ,2016,1,11,0,0,1,6,0,2,1
46,ELE-PLS09 ,2016,1,9,0,0,1,5,0,6,0
49,CIV-PLS13 ,2017,1,21,0,0,1,2,1,0,1
50,MEC-PLS09 ,2016,1,5,0,1,2,5,0,4,0
50,MEC-PLS09 ,2018,2,1,1,1,1,4,0,4,0
50,MEC-PLS09 ,2017,1,4,0,1,2,3,0,0,0
50,MEC-PLS09 ,2018,1,3,0,1,1,2,1,0,0
50,MEC-PLS13 ,2019,1,6,1,1,1,5,0,5,0
50,MEC-PLS13 ,2019,2,2,1,1,1,3,0,1,0
50,MEC-PLS13 ,2021,1,0,1,1,1,6,0,6,0
50,MEC-PLS13 ,2021,2,0,1,1,1,4,0,5,0
50,MEC-PLS13 ,2022,1,0,1,1,1,3,0,1,0
50,MEC-PLS13 ,2022,2,0,1,1,1,5,0,7,0
51,MEC-PLS09 ,2016,1,2,1,0,2,3,0,0,0
53,ELE-PLS09 ,2016,1,0,0,0,2,4,0,3,1
56,ELE-PLS09 ,2016,1,0,1,1,2,6,0,4,0
56,ELE-PLS09 ,2018,1,0,0,1,3,7,0,5,0
56,ELE-PLS13 ,2019,1,10,0,1,2,7,0,4,0
56,ELE-PLS13 ,2019,2,4,0,1,1,5,0,6,0
59,ELE-PLS09 ,2016,1,17,0,1,1,2,0,2,0
59,MEC-PLS09 ,2017,1,17,0,1,2,2,0,2,1
65,CIV-PLS13 ,2016,1,0,1,0,1,5,0,2,0
67,ELE-PLS09 ,2016,1,10,0,1,1,6,0,3,0
67,ELE-PLS09 ,2017,1,10,0,1,1,8,0,6,0
67,ELE-PLS09 ,2018,1,9,0,1,1,7,0,6,0
67,ELE-PLS13 ,2019,1,8,0,1,1,5,0,3,0
70,IND-PLS09 ,2016,1,0,1,0,1,2,0,2,0
73,CIV-PLS13 ,2018,2,0,1,1,4,6,0,6,0
73,CIV-PLS13 ,2019,1,0,1,1,1,6,0,5,0
73,CIV-PLS13 ,2021,1,0,1,1,2,6,0,1,0
73,CIV-PLS09 ,2016,1,0,1,1,1,5,0,6,0
73,CIV-PLS09 ,2017,1,0,1,1,2,4,0,2,0
73,CIV-PLS09 ,2018,1,0,1,1,3,7,0,6,0
73,CIV-PLS13 ,2021,2,0,1,1,2,7,0,5,0
76,ELE-PLS13 ,2016,1,1,0,1,1,2,1,0,0
76,ELE-PLS13 ,2017,1,3,0,1,1,5,0,2,0
76,ELE-PLS13 ,2018,1,7,0,1,1,2,1,0,0
76,ELE-PLS13 ,2018,2,7,1,1,1,6,0,3,0
76,ELE-PLS13 ,2019,1,6,0,1,1,5,0,2,0
76,ELE-PLS13 ,2019,2,1,1,1,2,5,0,3,0
76,ELE-PLS13 ,2021,1,6,1,1,2,4,0,3,0
76,ELE-PLS13 ,2021,2,0,1,1,2,5,0,4,0
76,ELE-PLS13 ,2022,1,0,1,1,2,3,0,5,0
76,ELE-PLS13 ,2022,2,7,0,1,1,5,0,4,0
85,ELE-PLS13 ,2019,2,3,1,0,1,3,0,1,0
89,ELE-PLS09 ,2016,1,0,1,1,1,5,1,0,0
89,ELE-PLS09 ,2017,1,0,1,1,2,6,0,6,0
89,ELE-PLS09 ,2018,1,10,1,1,1,6,0,2,0
89,ELE-PLS09 ,2018,2,7,1,1,2,4,0,1,0
89,ELE-PLS13 ,2019,1,0,1,1,1,5,1,0,0
89,ELE-PLS13 ,2019,2,0,1,1,1,4,1,0,0
96,MEC-PLS09 ,2016,1,13,0,0,2,9,0,6,1
102,ELE-PLS09 ,2016,1,0,0,1,2,4,0,6,0
102,ELE-PLS09 ,2017,1,0,1,1,2,6,0,6,0
102,ELE-PLS09 ,2018,1,0,1,1,1,2,0,2,0
116,ELE-PLS09 ,2016,1,18,0,0,1,1,1,0,1
126,ELE-PLS09 ,2016,1,15,0,0,2,7,0,6,1
130,ELE-PLS09 ,2016,1,13,0,0,2,7,0,4,1
132,ELE-PLS13 ,2019,1,0,1,0,2,7,0,6,0
146,IND-PLS09 ,2016,1,8,1,1,3,6,0,2,0
146,CIV-PLS09 ,2017,1,9,1,1,2,5,0,2,0
148,MEC-PLS09 ,2016,1,7,0,1,5,8,0,4,0
148,MEC-PLS09 ,2017,1,11,0,1,2,9,0,5,1
148,MEC-PLS09 ,2018,1,4,1,1,1,6,0,6,1
148,MEC-PLS09 ,2018,2,12,0,1,2,4,0,5,1
150,CIV-PLS13 ,2017,1,0,1,1,1,3,0,2,0
150,CIV-PLS13 ,2018,1,0,1,1,1,3,0,2,0
156,IND-PLS09 ,2016,1,6,0,0,3,7,0,6,1
159,CIV-PLS09 ,2016,1,14,0,0,1,4,0,2,1
160,CIV-PLS09 ,2016,1,12,0,0,2,6,0,2,1
177,ELE-PLS09 ,2016,1,12,0,0,1,6,0,8,1
183,ELE-PLS09 ,2017,1,17,0,0,1,8,0,6,1
184,ELE-PLS13 ,2018,1,1,1,1,1,3,0,7,0
184,ELE-PLS13 ,2018,2,0,1,1,2,3,0,6,0
184,ELE-PLS13 ,2019,1,5,1,1,1,3,0,7,0
184,ELE-PLS13 ,2021,2,0,1,1,1,2,0,1,0
184,ELE-PLS13 ,2016,1,13,0,1,2,3,0,0,0
184,ELE-PLS13 ,2017,1,8,0,1,1,3,0,6,0
193,IND-PLS13 ,2016,1,13,0,0,2,5,0,2,1
196,CIV-PLS09 ,2016,1,18,0,0,1,4,0,4,1
197,IND-PLS09 ,2016,1,0,1,1,1,5,0,4,0
197,IND-PLS09 ,2017,1,0,0,1,1,5,0,4,1
197,IND-PLS09 ,2018,1,8,1,1,1,5,0,4,1
210,ELE-PLS13 ,2021,2,0,1,0,1,3,0,2,0
211,ELE-PLS13 ,2016,1,15,0,0,1,5,1,0,1
216,MEC-PLS09 ,2016,1,13,0,1,2,7,0,3,0
216,MEC-PLS09 ,2018,1,0,0,1,4,9,0,6,1
216,MEC-PLS09 ,2017,1,10,0,1,2,10,0,4,1
216,MEC-PLS09 ,2018,2,5,0,1,4,8,0,5,0
216,MEC-PLS13 ,2019,1,12,0,1,3,5,0,2,0
216,MEC-PLS13 ,2019,2,3,0,1,2,3,0,6,0
217,MEC-PLS09 ,2016,1,0,1,1,2,7,0,2,0
217,MEC-PLS09 ,2017,1,6,1,1,2,5,0,4,0
217,MEC-PLS09 ,2018,1,3,1,1,1,8,0,4,0
217,MEC-PLS13 ,2019,1,0,1,1,2,6,0,0,0
217,MEC-PLS13 ,2019,2,0,1,1,1,5,0,4,0
217,MEC-PLS13 ,2021,1,0,1,1,1,3,0,3,0
217,MEC-PLS13 ,2021,2,0,1,1,1,2,1,0,0
217,MEC-PLS13 ,2022,1,4,1,1,1,3,0,3,0
217,MEC-PLS13 ,2022,2,8,0,1,1,3,0,3,0
225,MEC-PLS09 ,2016,1,7,0,1,3,7,0,6,0
225,ELE-PLS09 ,2017,1,0,0,1,2,6,0,6,0
225,MEC-PLS09 ,2018,1,7,0,1,2,4,0,6,0
225,ELE-PLS09 ,2018,2,6,1,1,2,3,0,3,0
225,ELE-PLS13 ,2019,1,7,0,1,1,4,0,4,0
225,ELE-PLS13 ,2019,2,0,1,1,2,5,0,5,0
225,ELE-PLS13 ,2021,1,3,0,1,1,1,1,0,0
225,ELE-PLS13 ,2021,2,10,0,1,1,3,0,5,1
225,ELE-PLS13 ,2022,1,0,1,1,1,2,0,2,1
225,ELE-PLS13 ,2022,2,9,0,1,1,1,1,0,0
230,CIV-PLS09 ,2017,1,14,0,0,1,4,1,0,1
238,IND-PLS09 ,2018,2,0,1,1,1,2,0,1,0
238,IND-PLS13 ,2021,2,0,1,1,1,3,0,2,0
238,IND-PLS13 ,2022,1,0,1,1,1,3,0,2,0
238,IND-PLS13 ,2022,2,1,1,1,2,3,0,1,0
238,IND-PLS09 ,2016,1,6,1,1,1,4,0,8,0
238,IND-PLS09 ,2017,1,3,1,1,1,2,0,2,0
248,MEC-PLS13 ,2021,2,0,1,0,3,6,0,4,0
249,IND-PLS09 ,2016,1,0,1,0,1,5,1,0,0
256,CIV-PLS09 ,2016,1,9,0,1,1,5,0,6,0
256,CIV-PLS09 ,2017,1,15,0,1,2,4,0,6,1
262,MEC-PLS13 ,2019,1,12,0,1,2,8,0,6,0
262,MEC-PLS13 ,2019,2,6,0,1,3,7,0,6,1
264,CIV-PLS13 ,2016,1,5,0,1,1,6,0,2,0
264,CIV-PLS13 ,2017,1,0,1,1,1,4,1,0,0
264,CIV-PLS13 ,2018,1,0,1,1,1,4,1,0,0
264,CIV-PLS13 ,2018,2,0,1,1,1,4,0,2,0
264,CIV-PLS13 ,2019,1,0,1,1,1,4,1,0,0
264,CIV-PLS13 ,2019,2,0,1,1,1,5,0,2,0
264,CIV-PLS13 ,2021,1,0,1,1,1,8,0,1,1
267,MEC-PLS09 ,2016,1,9,0,1,2,8,0,6,0
267,MEC-PLS09 ,2017,1,9,0,1,2,7,0,2,0
267,MEC-PLS09 ,2018,1,8,0,1,2,3,0,0,1
267,MEC-PLS09 ,2018,2,8,0,1,2,3,0,1,1
270,ELE-PLS09 ,2017,1,14,0,0,3,5,0,6,1
272,CIV-PLS13 ,2018,1,10,0,1,1,3,0,2,1
272,CIV-PLS13 ,2018,2,11,0,1,1,5,0,1,1
276,ELE-PLS13 ,2016,1,12,0,0,2,7,0,0,1
285,ELE-PLS09 ,2016,1,2,1,1,2,4,0,0,0
285,MEC-PLS09 ,2018,1,2,1,1,3,8,0,5,0
285,MEC-PLS09 ,2018,2,1,1,1,2,7,0,4,0
285,MEC-PLS13 ,2019,1,5,1,1,1,5,0,7,0
285,MEC-PLS13 ,2019,2,0,1,1,1,6,0,6,0
285,MEC-PLS09 ,2017,1,1,1,1,1,5,0,2,0
285,MEC-PLS13 ,2021,1,0,1,1,1,6,0,3,0
285,MEC-PLS13 ,2022,1,0,1,1,1,5,1,0,0
285,MEC-PLS13 ,2022,2,0,1,1,1,6,0,2,0
294,IND-PLS13 ,2016,1,12,0,0,2,6,0,2,1
297,MEC-PLS09 ,2017,1,9,0,0,1,7,0,2,1
299,MEC-PLS13 ,2019,1,6,1,1,1,7,0,7,0
299,MEC-PLS13 ,2021,1,0,1,1,1,8,0,2,0
302,CIV-PLS13 ,2021,2,0,1,0,1,7,0,3,0
319,CIV-PLS09 ,2016,1,10,0,0,2,7,0,2,1
320,ELE-PLS13 ,2016,1,15,0,0,1,5,0,2,1
322,ELE-PLS13 ,2016,1,5,0,1,1,5,1,0,1
322,ELE-PLS13 ,2017,1,9,1,1,1,5,0,2,1
322,ELE-PLS13 ,2018,1,5,0,1,1,2,0,2,0
322,ELE-PLS13 ,2018,2,6,0,1,1,4,0,3,0
322,ELE-PLS13 ,2019,1,8,0,1,1,3,0,2,0
322,IND-PLS13 ,2019,2,6,1,1,1,3,0,1,0
322,IND-PLS13 ,2021,1,0,1,1,1,5,0,3,0
322,IND-PLS13 ,2021,2,0,1,1,1,4,0,1,0
323,MEC-PLS09 ,2016,1,0,1,1,3,7,0,2,0
323,IND-PLS09 ,2017,1,17,0,1,1,4,0,4,1
324,CIV-PLS09 ,2017,1,10,0,0,1,7,0,2,1
330,CIV-PLS09 ,2016,1,7,0,1,1,4,1,0,0
330,CIV-PLS09 ,2017,1,18,0,1,1,5,1,0,1
332,ELE-PLS09 ,2016,1,10,0,1,1,7,0,6,0
332,ELE-PLS09 ,2017,1,10,0,1,1,6,0,6,1
334,ELE-PLS09 ,2016,1,11,0,0,1,4,0,3,1
341,MEC-PLS09 ,2016,1,13,0,0,1,4,0,6,1
343,ELE-PLS13 ,2016,1,7,1,1,2,5,0,4,0
343,ELE-PLS13 ,2017,1,0,1,1,2,4,0,4,0
343,ELE-PLS09 ,2018,1,0,1,1,1,3,0,4,0
347,MEC-PLS09 ,2016,1,18,0,0,1,8,0,4,1
348,IND-PLS13 ,2016,1,13,0,0,1,2,1,0,0
349,ELE-PLS09 ,2016,1,18,0,0,2,9,0,6,1
355,ELE-PLS09 ,2016,1,17,0,0,2,9,0,6,1
358,ELE-PLS09 ,2016,1,14,0,0,1,4,0,6,1
359,MEC-PLS09 ,2016,1,0,1,0,3,8,0,6,1
364,CIV-PLS13 ,2018,2,14,0,1,2,6,0,2,1
364,CIV-PLS13 ,2019,1,5,1,1,1,5,0,2,1
364,CIV-PLS13 ,2019,2,6,0,1,1,3,1,0,1
371,MEC-PLS09 ,2018,1,3,0,1,2,8,0,5,0
371,MEC-PLS09 ,2017,1,10,0,1,3,8,0,4,0
371,MEC-PLS13 ,2019,1,10,0,1,3,9,0,6,0
371,MEC-PLS13 ,2019,2,9,0,1,5,7,0,6,1
371,MEC-PLS09 ,2018,2,5,0,1,3,8,0,5,0
381,IND-PLS13 ,2021,2,0,1,1,1,4,0,1,0
381,IND-PLS13 ,2022,1,0,1,1,1,4,0,1,0
383,CIV-PLS13 ,2016,1,18,0,0,1,4,0,2,1
386,CIV-PLS13 ,2018,1,5,0,1,1,6,0,3,0
386,CIV-PLS13 ,2017,1,8,0,1,1,5,1,0,1
386,CIV-PLS13 ,2018,2,6,1,1,3,8,0,4,0
389,CIV-PLS09 ,2017,1,0,1,0,1,4,1,0,0
392,ELE-PLS09 ,2016,1,9,0,1,2,8,0,4,1
392,ELE-PLS09 ,2017,1,7,1,1,1,7,0,6,1
392,ELE-PLS09 ,2018,1,7,0,1,2,7,0,4,0
392,ELE-PLS09 ,2018,2,10,0,1,1,7,0,5,1
392,ELE-PLS13 ,2019,1,8,1,1,2,10,0,6,1
393,ELE-PLS09 ,2016,1,0,1,1,1,5,1,0,0
393,ELE-PLS09 ,2017,1,0,1,1,1,6,0,6,0
393,ELE-PLS09 ,2018,1,4,0,1,1,5,0,6,0
393,MEC-PLS09 ,2018,2,0,1,1,1,6,0,1,0
393,MEC-PLS13 ,2019,1,9,0,1,1,4,0,2,0
393,MEC-PLS13 ,2019,2,0,1,1,1,5,0,1,0
393,MEC-PLS13 ,2022,1,6,1,1,1,6,0,2,0
404,ELE-PLS13 ,2016,1,9,0,0,1,5,0,2,1
407,ELE-PLS09 ,2017,1,0,0,1,1,7,0,4,1
407,ELE-PLS09 ,2018,1,0,1,1,4,9,0,6,1
407,ELE-PLS09 ,2018,2,0,1,1,2,4,0,5,0
407,ELE-PLS13 ,2019,1,0,1,1,3,5,0,4,0
407,ELE-PLS13 ,2019,2,0,1,1,2,4,0,5,0
408,IND-PLS13 ,2016,1,10,0,0,1,4,1,0,1
418,IND-PLS13 ,2019,1,7,0,1,1,4,0,5,0
418,IND-PLS13 ,2019,2,12,0,1,1,6,0,6,1
420,CIV-PLS09 ,2018,1,13,0,1,1,5,0,4,0
420,CIV-PLS09 ,2018,2,15,0,1,1,5,0,3,1
420,CIV-PLS13 ,2019,1,9,0,1,1,5,0,2,1
420,CIV-PLS13 ,2019,2,8,0,1,1,3,0,3,1
420,CIV-PLS09 ,2017,1,0,1,1,1,4,0,2,0
421,MEC-PLS13 ,2016,1,12,0,0,1,3,0,2,1
425,MEC-PLS09 ,2016,1,20,0,0,4,10,0,4,1
426,IND-PLS09 ,2016,1,12,0,1,3,7,0,6,0
426,IND-PLS13 ,2017,1,11,0,1,2,6,0,6,1
426,IND-PLS13 ,2018,2,5,0,1,2,5,0,5,0
426,IND-PLS13 ,2019,1,10,0,1,2,6,0,6,0
426,IND-PLS13 ,2018,1,9,0,1,1,5,0,6,1
426,IND-PLS13 ,2019,2,10,0,1,2,4,0,5,0
426,IND-PLS13 ,2021,1,7,0,1,2,4,0,6,1
426,IND-PLS13 ,2021,2,17,0,1,2,4,0,1,1
429,IND-PLS13 ,2017,1,11,0,0,1,5,0,2,1
435,ELE-PLS13 ,2016,1,1,1,1,1,4,0,2,0
435,ELE-PLS13 ,2017,1,6,1,1,1,2,1,0,0
435,ELE-PLS13 ,2018,1,0,1,1,1,2,0,2,0
435,ELE-PLS13 ,2018,2,11,1,1,1,4,0,1,0
435,ELE-PLS13 ,2019,1,10,1,1,1,2,0,2,0
435,ELE-PLS13 ,2019,2,12,0,1,1,4,0,1,0
435,ELE-PLS13 ,2021,1,15,0,1,2,4,0,1,1
438,IND-PLS13 ,2016,1,12,0,0,1,1,1,0,1
440,CIV-PLS13 ,2021,2,0,1,1,1,6,0,3,0
440,CIV-PLS13 ,2022,1,3,1,1,1,6,0,2,0
444,CIV-PLS13 ,2017,1,15,0,0,1,5,1,0,1
447,ELE-PLS13 ,2016,1,23,0,0,1,4,1,0,1
457,ELE-PLS13 ,2021,1,0,1,0,1,6,0,1,1
458,CIV-PLS13 ,2017,1,11,0,0,1,6,0,2,1
460,CIV-PLS13 ,2016,1,1,1,1,1,5,1,0,0
460,IND-PLS13 ,2017,1,7,0,1,1,5,1,0,0
460,IND-PLS13 ,2018,1,13,0,1,1,5,0,2,1
460,IND-PLS13 ,2018,2,6,1,1,1,6,0,4,1
460,IND-PLS13 ,2019,1,9,0,1,2,6,0,4,0
460,IND-PLS13 ,2019,2,9,0,1,2,7,0,6,1
467,ELE-PLS13 ,2016,1,20,0,0,2,6,0,4,1
468,ELE-PLS13 ,2017,1,14,0,0,2,7,0,2,1
477,CIV-PLS09 ,2018,2,3,1,1,2,6,0,5,0
477,CIV-PLS13 ,2019,1,6,1,1,1,6,0,5,0
477,CIV-PLS13 ,2019,2,0,1,1,1,4,0,1,0
477,CIV-PLS13 ,2021,1,0,1,1,2,4,0,0,0
477,CIV-PLS13 ,2021,2,0,1,1,1,6,0,4,0
477,CIV-PLS13 ,2022,1,0,1,1,2,6,0,3,0
477,CIV-PLS13 ,2022,2,3,1,1,2,5,0,1,0
484,CIV-PLS09 ,2016,1,21,0,0,1,5,0,2,1
486,ELE-PLS13 ,2021,2,8,0,1,2,6,0,4,0
486,ELE-PLS13 ,2022,1,12,0,1,1,3,0,1,0
486,ELE-PLS13 ,2022,2,13,0,1,2,5,0,3,0
492,IND-PLS13 ,2019,2,0,1,1,1,6,0,3,0
492,IND-PLS13 ,2021,1,2,1,1,1,8,0,5,0
492,IND-PLS13 ,2021,2,11,0,1,1,4,0,4,1
493,CIV-PLS13 ,2016,1,20,0,0,1,4,0,2,1
494,CIV-PLS09 ,2018,2,4,1,1,1,5,0,2,0
494,CIV-PLS09 ,2016,1,0,1,1,1,5,1,0,0
494,CIV-PLS13 ,2019,1,14,0,1,1,6,0,2,0
494,CIV-PLS13 ,2019,2,8,1,1,1,4,0,1,0
500,MEC-PLS09 ,2016,1,0,1,1,1,7,0,4,0
500,MEC-PLS09 ,2017,1,0,1,1,1,7,0,4,0
500,MEC-PLS09 ,2018,2,5,0,1,1,8,0,5,0
500,MEC-PLS13 ,2019,1,10,0,1,3,8,0,4,0
500,MEC-PLS13 ,2019,2,11,0,1,2,8,0,6,0
500,MEC-PLS13 ,2021,1,9,0,1,2,4,0,2,0
504,MEC-PLS09 ,2018,1,4,1,1,1,4,0,2,0
504,MEC-PLS09 ,2016,1,3,0,1,1,6,0,6,0
504,MEC-PLS09 ,2017,1,8,0,1,3,9,0,8,0
507,MEC-PLS09 ,2016,1,12,0,0,3,7,0,4,1
508,CIV-PLS13 ,2016,1,1,0,1,1,4,1,0,0
508,CIV-PLS13 ,2017,1,8,0,1,1,3,1,0,0
508,CIV-PLS09 ,2018,1,6,0,1,2,8,0,2,1
513,IND-PLS13 ,2016,1,21,0,0,1,3,0,2,1
514,ELE-PLS13 ,2016,1,13,0,0,1,5,0,2,1
520,ELE-PLS09 ,2016,1,18,0,0,1,3,0,2,1
523,CIV-PLS13 ,2017,1,13,0,0,1,5,1,0,1
524,MEC-PLS13 ,2016,1,18,0,0,1,4,1,0,1
525,ELE-PLS13 ,2018,1,0,1,1,1,7,0,1,0
525,ELE-PLS13 ,2018,2,8,0,1,1,7,0,2,0
525,ELE-PLS13 ,2019,1,6,0,1,2,6,0,1,0
525,ELE-PLS13 ,2017,1,0,1,1,1,5,1,0,0
525,ELE-PLS13 ,2019,2,1,0,1,2,7,0,1,0
525,ELE-PLS13 ,2021,1,5,1,1,2,8,0,3,0
525,ELE-PLS13 ,2021,2,0,1,1,1,7,0,2,0
525,MEC-PLS13 ,2022,1,0,1,1,4,8,0,3,0
525,ELE-PLS13 ,2022,2,3,1,1,2,5,0,3,0
527,ELE-PLS13 ,2019,2,5,0,1,1,4,0,4,0
527,ELE-PLS13 ,2021,1,4,0,1,2,5,0,6,1
527,ELE-PLS13 ,2021,2,0,1,1,1,8,0,6,1
527,ELE-PLS13 ,2022,1,0,1,1,1,6,0,4,0
527,ELE-PLS13 ,2022,2,11,0,1,2,4,0,5,0
527,ELE-PLS13 ,2019,1,6,0,1,1,5,0,3,0
536,CIV-PLS13 ,2016,1,15,0,0,1,4,0,2,1
539,CIV-PLS13 ,2018,2,3,1,1,2,4,0,2,0
539,CIV-PLS13 ,2019,1,8,0,1,1,4,0,2,0
539,CIV-PLS13 ,2019,2,9,0,1,1,3,0,1,1
541,CIV-PLS13 ,2016,1,11,0,0,1,4,0,2,1
545,IND-PLS13 ,2016,1,11,0,0,1,5,1,0,1
548,CIV-PLS13 ,2016,1,9,0,0,1,6,0,2,1
551,ELE-PLS09 ,2017,1,0,1,0,2,3,0,4,0
556,ELE-PLS13 ,2016,1,20,0,0,1,4,1,0,1
559,CIV-PLS13 ,2017,1,9,0,1,1,3,1,0,0
559,CIV-PLS13 ,2018,1,9,0,1,1,3,0,2,0
559,CIV-PLS13 ,2018,2,13,0,1,1,3,0,1,1
559,CIV-PLS13 ,2019,1,21,0,1,1,2,0,2,1
560,ELE-PLS13 ,2016,1,15,0,0,1,5,1,0,1
563,ELE-PLS13 ,2017,1,15,0,0,1,3,0,2,1
566,CIV-PLS13 ,2022,1,6,1,1,1,4,0,3,0
566,CIV-PLS13 ,2022,2,9,0,1,1,3,0,1,0
566,CIV-PLS13 ,2021,2,0,1,1,1,3,0,1,0
571,CIV-PLS09 ,2016,1,16,0,0,2,7,0,4,1
572,CIV-PLS13 ,2016,1,21,0,0,1,5,0,2,1
573,ELE-PLS13 ,2016,1,22,0,0,1,5,0,2,1
578,ELE-PLS13 ,2018,2,5,1,1,1,5,0,3,0
578,ELE-PLS13 ,2019,2,8,1,1,1,6,0,3,1
578,ELE-PLS13 ,2019,1,10,0,1,1,2,1,0,1
579,IND-PLS13 ,2016,1,20,0,0,1,5,0,2,1
581,CIV-PLS13 ,2019,1,6,0,1,1,5,0,2,0
581,CIV-PLS13 ,2019,2,1,0,1,1,4,0,1,0
581,CIV-PLS13 ,2021,1,7,0,1,1,3,1,0,0
581,CIV-PLS13 ,2021,2,6,0,1,1,5,0,2,0
581,CIV-PLS13 ,2022,1,4,0,1,1,4,0,2,0
581,CIV-PLS13 ,2022,2,6,0,1,2,5,0,3,0
583,ELE-PLS13 ,2017,1,3,1,1,2,4,0,0,0
583,ELE-PLS13 ,2018,2,6,0,1,1,3,0,3,0
583,ELE-PLS13 ,2019,1,11,0,1,3,7,0,4,0
583,ELE-PLS13 ,2019,2,5,0,1,1,2,1,0,0
583,ELE-PLS13 ,2021,1,7,0,1,1,3,0,1,1
583,ELE-PLS13 ,2021,2,9,0,1,1,4,0,2,0
583,ELE-PLS13 ,2022,1,10,0,1,2,5,0,5,0
583,ELE-PLS13 ,2022,2,13,0,1,2,6,0,4,1
584,ELE-PLS13 ,2017,1,0,1,1,1,4,0,2,0
584,ELE-PLS13 ,2018,1,6,0,1,1,5,0,2,1
584,ELE-PLS13 ,2018,2,10,0,1,1,4,0,3,1
585,ELE-PLS09 ,2016,1,10,0,0,1,4,0,6,1
586,MEC-PLS09 ,2018,1,8,0,1,2,8,0,7,0
586,MEC-PLS09 ,2017,1,12,0,1,3,8,0,6,0
586,MEC-PLS09 ,2018,2,8,0,1,3,6,0,1,0
586,MEC-PLS13 ,2019,1,9,0,1,2,2,0,0,0
586,MEC-PLS13 ,2019,2,4,1,1,2,4,0,6,0
586,MEC-PLS13 ,2021,1,11,0,1,2,2,0,1,1
589,ELE-PLS13 ,2018,2,0,1,1,1,6,0,2,0
589,ELE-PLS13 ,2019,1,0,1,1,1,5,0,3,0
589,ELE-PLS13 ,2018,1,3,1,1,1,5,0,2,0
589,ELE-PLS13 ,2019,2,6,1,1,1,5,0,1,0
589,ELE-PLS13 ,2021,1,4,1,1,3,7,0,1,1
589,ELE-PLS13 ,2021,2,15,0,1,1,7,0,4,1
589,ELE-PLS13 ,2022,1,0,1,1,2,7,0,3,1
592,CIV-PLS09 ,2016,1,0,1,1,1,5,0,2,0
592,CIV-PLS09 ,2017,1,9,1,1,1,5,0,4,0
592,CIV-PLS09 ,2018,1,0,1,1,1,3,0,2,0
592,CIV-PLS13 ,2019,1,10,0,1,1,3,0,2,0
592,CIV-PLS13 ,2019,2,1,1,1,1,3,0,1,0
592,CIV-PLS13 ,2021,1,0,1,1,1,3,0,1,0
592,CIV-PLS13 ,2021,2,0,1,1,1,5,0,2,0
592,CIV-PLS13 ,2022,2,6,1,1,2,6,0,3,0
592,CIV-PLS09 ,2018,2,4,1,1,1,4,0,1,0
594,ELE-PLS13 ,2016,1,0,1,1,1,4,1,0,0
594,ELE-PLS13 ,2018,1,12,0,1,1,2,1,0,1
594,ELE-PLS13 ,2018,2,14,0,1,1,6,0,1,1
595,CIV-PLS13 ,2017,1,5,0,1,1,6,0,2,0
595,CIV-PLS13 ,2018,1,13,0,1,1,5,0,2,1
597,CIV-PLS13 ,2016,1,24,0,0,1,5,0,2,1
601,CIV-PLS13 ,2016,1,21,0,0,1,6,0,2,1
604,CIV-PLS13 ,2016,1,20,0,0,1,5,1,0,1
606,ELE-PLS09 ,2016,1,0,1,0,2,4,0,4,1
608,ELE-PLS13 ,2018,1,7,0,1,1,7,0,2,0
608,ELE-PLS13 ,2018,2,12,0,1,1,7,0,2,0
608,ELE-PLS13 ,2019,1,6,0,1,2,7,0,1,0
608,ELE-PLS13 ,2019,2,7,0,1,1,6,0,2,0
612,MEC-PLS09 ,2018,1,5,0,1,1,7,0,4,0
612,MEC-PLS09 ,2017,1,0,1,1,1,7,0,2,0
612,MEC-PLS13 ,2019,1,4,1,1,1,8,0,6,0
612,MEC-PLS13 ,2019,2,7,0,1,2,6,0,6,0
613,ELE-PLS13 ,2018,1,5,0,1,1,7,0,3,0
613,ELE-PLS09 ,2018,2,8,1,1,1,5,0,1,0
613,ELE-PLS13 ,2019,1,12,0,1,2,4,0,2,0
613,ELE-PLS13 ,2019,2,9,0,1,2,4,0,1,1
613,ELE-PLS13 ,2021,1,15,0,1,1,3,0,3,1
614,ELE-PLS13 ,2017,1,17,0,0,1,5,0,2,1
617,MEC-PLS13 ,2016,1,19,0,1,1,5,1,0,1
617,ELE-PLS13 ,2017,1,12,0,1,1,5,0,2,1
620,CIV-PLS09 ,2016,1,6,0,0,2,7,0,3,1
622,IND-PLS13 ,2016,1,10,0,0,1,5,1,0,1
625,CIV-PLS09 ,2016,1,14,0,1,2,6,0,4,0
625,CIV-PLS09 ,2017,1,8,0,1,1,4,0,2,1
626,ELE-PLS13 ,2018,1,0,1,1,1,5,0,1,0
626,ELE-PLS13 ,2019,2,0,1,1,1,5,0,1,0
626,ELE-PLS13 ,2021,1,11,0,1,2,5,0,1,1
626,ELE-PLS13 ,2019,1,12,0,1,1,4,1,0,0
626,ELE-PLS13 ,2021,2,10,0,1,3,6,0,1,1
626,IND-PLS13 ,2022,1,8,0,1,1,3,0,1,0
626,IND-PLS13 ,2022,2,10,0,1,1,5,0,2,0
631,ELE-PLS13 ,2018,2,4,0,1,3,4,0,5,0
631,ELE-PLS13 ,2018,1,5,0,1,3,7,0,4,0
